orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
68589,68589,txn,,family,Haplocanthosauridae,,68589,family,Haplocanthosauridae,38653,15138,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Haplocanthosauridae,68589,,,,Haplocanthosaurus,38658,,,0,0
192326,192326,txn,,superfamily,Camarasauroidea,,192326,superfamily,Camarasauroidea,38653,36736,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,1,0,0
81828,81828,txn,,family,Barapasauridae,,81828,family,Barapasauridae,192326,17720,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Barapasauridae,81828,,,,,,,,0,0
310481,382276,txn,,suborder,Allophagi,subjective synonym of,38653,unranked clade,Sauropoda,38505,34613,extinct,3309,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,29,300,348
264092,264092,txn,,family,Brontosauridae,,264092,family,Brontosauridae,38653,46006,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brontosauridae,264092,,,,,,,,0,0
133909,133909,txn,,unranked clade,Gravisauria,,133909,unranked clade,Gravisauria,38653,28238,extinct,2077,Chordata,33815,Saurischia,38505,,,,,,,,,,0,12,269,309
52837,52837,txn,,family,Vulcanodontidae,,52837,family,Vulcanodontidae,133909,35439,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Vulcanodontidae,52837,,,,Vulcanodon,38650,,,0,0
57437,57437,txn,,unranked clade,Eusauropoda,,57437,unranked clade,Eusauropoda,133909,16727,extinct,2033,Chordata,33815,Saurischia,38505,,,,,,,,,,0,11,262,301
38654,38654,txn,,family,Cetiosauridae,,38654,family,Cetiosauridae,57437,14142,extinct,11,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Cetiosaurus,38657,,,2,2
65672,65672,txn,,subfamily,Shunosaurinae,,65672,subfamily,Shunosaurinae,38654,36737,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Shunosaurus,38660,,,0,0
63779,63779,txn,,family,Cardiodontidae,objective synonym of,38654,family,Cetiosauridae,57437,12257,extinct,11,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,,,,,2,2
72188,72188,txn,,subfamily,Cardiodontinae,,72188,subfamily,Cardiodontinae,38654,16866,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,,,,,0,0
192327,192327,txn,,subfamily,Cetiosaurinae,,192327,subfamily,Cetiosaurinae,38654,78089,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Cetiosaurus,38657,,,0,0
91328,91328,txn,,unranked clade,Turiasauria,,91328,unranked clade,Turiasauria,57437,19463,extinct,29,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,7,7
53026,469376,txn,,unranked clade,Mamenchisauridae,,53026,unranked clade,Mamenchisauridae,57437,63565,extinct,66,Chordata,33815,Saurischia,38505,,,Mamenchisauridae,53026,,,,,,0,0,20,31
66513,66513,txn,,family,Omeisauridae,subjective synonym of,53026,unranked clade,Mamenchisauridae,57437,13847,extinct,66,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,,,,,,,,20,31
57439,57439,txn,,unranked clade,Neosauropoda,,57439,unranked clade,Neosauropoda,57437,7881,extinct,1851,Chordata,33815,Saurischia,38505,,,,,,,,,,0,10,218,246
57362,319106,txn,,unranked clade,Diplodocoidea,,57362,unranked clade,Diplodocoidea,57439,16727,extinct,372,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,40,49
140519,140519,txn,,superfamily,Rebbachisauroidea,subjective synonym of,57362,unranked clade,Diplodocoidea,57439,29093,extinct,372,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,40,49
63872,63872,txn,,unranked clade,Diplodocimorpha,,63872,unranked clade,Diplodocimorpha,57362,16726,extinct,352,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,38,45
57365,381047,txn,,unranked clade,Rebbachisauridae,,57365,unranked clade,Rebbachisauridae,63872,16629,extinct,67,Chordata,33815,Saurischia,38505,,,Rebbachisauridae,57365,,,,,,0,0,18,18
322720,322720,txn,,unranked clade,Khebbashia,,322720,unranked clade,Khebbashia,57365,55591,extinct,19,Chordata,33815,Saurischia,38505,,,Rebbachisauridae,57365,,,,,,0,0,8,8
243718,243718,txn,,unranked clade,Limaysaurinae,,243718,unranked clade,Limaysaurinae,322720,43710,extinct,9,Chordata,33815,Saurischia,38505,,,Rebbachisauridae,57365,,,,,,0,0,3,3
322714,322714,txn,,unranked clade,Rebbachisaurinae,,322714,unranked clade,Rebbachisaurinae,322720,55590,extinct,0,Chordata,33815,Saurischia,38505,,,Rebbachisauridae,57365,,,,Rebbachisaurus,38679,0,0,0,0
230971,230971,txn,,unranked clade,Nigersaurinae,,230971,unranked clade,Nigersaurinae,322720,43710,extinct,10,Chordata,33815,Saurischia,38505,,,Rebbachisauridae,57365,,,,,,0,0,5,5
57361,57361,txn,,unranked clade,Flagellicaudata,,57361,unranked clade,Flagellicaudata,63872,10483,extinct,284,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,20,27
38664,319108,txn,,unranked clade,Diplodocidae,,38664,unranked clade,Diplodocidae,57361,10626,extinct,246,Chordata,33815,Saurischia,38505,,,Diplodocidae,38664,,,,,,0,0,9,15
65916,319099,txn,,unranked clade,Diplodocinae,,65916,unranked clade,Diplodocinae,38664,55026,extinct,127,Chordata,33815,Saurischia,38505,,,Diplodocidae,38664,,,,,,0,0,7,10
66543,66543,txn,,subfamily,Apatosaurinae,,66543,subfamily,Apatosaurinae,38664,12585,extinct,86,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,,,,Apatosaurus,38665,,,2,5
57351,57351,txn,,subfamily,Dicraeosaurinae,,57351,subfamily,Dicraeosaurinae,38664,12585,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,,,,Dicraeosaurus,38668,,,0,0
53961,319107,txn,,unranked clade,Dicraeosauridae,,53961,unranked clade,Dicraeosauridae,57361,16866,extinct,33,Chordata,33815,Saurischia,38505,,,Dicraeosauridae,53961,,,,,,0,0,11,12
57438,57438,txn,,unranked clade,Macronaria,,57438,unranked clade,Macronaria,57439,16704,extinct,179,Chordata,33815,Saurischia,38505,,,,,,,,,,0,1,9,12
71833,71833,txn,,unranked clade,Titanomorpha,,71833,unranked clade,Titanomorpha,57438,16704,extinct,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
71921,71921,txn,,unranked clade,Camarasauromorpha,,71921,unranked clade,Camarasauromorpha,57438,17250,extinct,146,Chordata,33815,Saurischia,38505,,,,,,,,,,0,1,4,8
38696,38696,txn,,family,Camarasauridae,,38696,family,Camarasauridae,71921,33920,extinct,143,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Camarasauridae,38696,,,,Camarasaurus,38697,,,2,6
52839,52839,txn,,subfamily,Helopodinae,,52839,subfamily,Helopodinae,38696,7357,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Camarasauridae,38696,,,,,,,,0,0
57468,57468,txn,,unranked clade,Titanosauriformes,,57468,unranked clade,Titanosauriformes,57439,17250,extinct,1268,Chordata,33815,Saurischia,38505,,,,,,,,,,0,9,167,183
133722,133722,txn,,family,Huanghetitanidae,,133722,family,Huanghetitanidae,57468,28190,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Huanghetitanidae,133722,,,,,,,,0,0
66514,66514,txn,,unranked clade,Somphospondyli,,66514,unranked clade,Somphospondyli,57468,16717,extinct,86,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,36,36
38699,251816,txn,,unranked clade,Euhelopodidae,,38699,unranked clade,Euhelopodidae,66514,13854,extinct,33,Chordata,33815,Saurischia,38505,,,Euhelopodidae,38699,,,,,,0,0,13,13
214882,214882,txn,,unranked clade,Laurasiformes,,214882,unranked clade,Laurasiformes,57468,39481,extinct,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
38673,38673,txn,,family,Brachiosauridae,,38673,family,Brachiosauridae,57468,9791,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,10,11
54867,54867,txn,,subfamily,Euhelopodinae,,54867,subfamily,Euhelopodinae,38673,9264,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
58876,58876,txn,,subfamily,Brachiosaurinae,,58876,subfamily,Brachiosaurinae,38673,16866,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
66625,66625,txn,,subfamily,Klamelisaurinae,,66625,subfamily,Klamelisaurinae,38673,13896,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
53011,53011,txn,,family,Pleurocoelidae,subjective synonym of,38673,family,Brachiosauridae,57468,7834,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,10,11
52893,52893,txn,,subfamily,Bellusaurinae,,52893,subfamily,Bellusaurinae,38673,9264,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
82954,63793,txn,,family,Astrodontidae,subjective synonym of,38673,family,Brachiosauridae,57468,28177,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,Astrodon,38674,,,10,11
66542,66542,txn,,subfamily,Camarasaurinae,,66542,subfamily,Camarasaurinae,38673,62842,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,Camarasaurus,38697,,,0,0
55585,55585,txn,,unranked clade,Titanosauria,,55585,unranked clade,Titanosauria,57468,13901,extinct,965,Chordata,33815,Saurischia,38505,,,,,,,,,,0,7,111,125
66648,66648,txn,,subfamily,Argyrosaurinae,invalid subgroup of,55585,unranked clade,Titanosauria,55585,13901,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,,,,Argyrosaurus,38686,,,0,0
71974,71974,txn,,unranked clade,Lithostrotia,,71974,unranked clade,Lithostrotia,55585,16552,extinct,252,Chordata,33815,Saurischia,38505,,,,,,,,,,0,2,75,76
58924,58924,txn,,unranked clade,Eutitanosauria,,58924,unranked clade,Eutitanosauria,71974,11824,extinct,167,Chordata,33815,Saurischia,38505,,,,,,,,,,0,1,56,57
455537,455538,txn,,unranked clade,Saltasauroidea,,455537,unranked clade,Saltasauroidea,58924,81567,extinct,115,Chordata,33815,Saurischia,38505,,,,,,,,,,0,1,26,26
432385,432385,txn,,unranked clade,Diamantinasauria,,432385,unranked clade,Diamantinasauria,455537,75263,extinct,29,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,10,10
373264,373264,txn,,unranked clade,Lirainosaurinae,,373264,unranked clade,Lirainosaurinae,432385,66247,extinct,18,Chordata,33815,Saurischia,38505,,,,,,,,Lirainosaurus,65826,0,0,5,5
64335,64335,txn,,family,Saltasauridae,,64335,family,Saltasauridae,455537,16697,extinct,74,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,,,,,,,,13,13
58925,58925,txn,,subfamily,Saltasaurinae,,58925,subfamily,Saltasaurinae,64335,17252,extinct,63,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,,,,,,,,8,8
304099,304099,txn,,tribe,Saltasaurini,,304099,tribe,Saltasaurini,58925,45986,extinct,18,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,,,,,,,,2,2
58923,58923,txn,,subfamily,Opisthocoelicaudiinae,,58923,subfamily,Opisthocoelicaudiinae,64335,36737,extinct,4,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,,,,Opisthocoelicaudia,38698,,,2,2
389116,389116,txn,,unranked clade,Colossosauria,,389116,unranked clade,Colossosauria,58924,69411,extinct,44,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,25,26
109003,109003,txn,,unranked clade,Lognkosauria,,109003,unranked clade,Lognkosauria,389116,25429,extinct,6,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,6,6
100436,100436,txn,,unranked clade,Aeolosaurini,,100436,unranked clade,Aeolosaurini,389116,24999,extinct,19,Chordata,33815,Saurischia,38505,,,,,,,,Aeolosaurus,53964,0,0,5,6
122470,122470,txn,,unranked clade,Rinconsauria,,122470,unranked clade,Rinconsauria,389116,27159,extinct,13,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,11,11
56411,56411,txn,,family,Nemegtosauridae,,56411,family,Nemegtosauridae,71974,16727,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Nemegtosauridae,56411,,,,,,,,1,1
119549,119549,txn,,family,Balochisauridae,,119549,family,Balochisauridae,55585,28187,extinct,22,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Balochisauridae,119549,,,,,,,,3,3
437511,437511,txn,,subfamily,Balochisaurinae,,437511,subfamily,Balochisaurinae,119549,76847,extinct,12,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Balochisauridae,119549,,,,,,,,1,1
437510,437510,txn,,subfamily,Marisaurinae,,437510,subfamily,Marisaurinae,119549,76847,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Balochisauridae,119549,,,,,,,,1,1
58919,66647,txn,,family,Andesauridae,,58919,family,Andesauridae,55585,11825,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Andesauridae,58919,,,,Andesaurus,58917,,,0,0
38680,38680,txn,,family,Titanosauridae,,38680,family,Titanosauridae,55585,17140,extinct,381,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Titanosauridae,38680,,,,,,,,2,15
192451,192451,txn,,family,Antarctosauridae,subjective synonym of,38680,family,Titanosauridae,55585,36736,extinct,381,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Titanosauridae,38680,,,,,,,,2,15
53965,53965,txn,,subfamily,Titanosaurinae,,53965,subfamily,Titanosaurinae,38680,8736,extinct,7,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Titanosauridae,38680,,,,Titanosaurus,38694,,,0,0
66649,66649,txn,,subfamily,Antarctosaurinae,,66649,subfamily,Antarctosaurinae,38680,13901,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Titanosauridae,38680,,,,,,,,0,0
58920,58920,txn,,superfamily,Andesauroidea,,58920,superfamily,Andesauroidea,55585,11824,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
437580,437580,txn,,unranked clade,Poripuchia,,437580,unranked clade,Poripuchia,55585,76863,extinct,47,Chordata,33815,Saurischia,38505,,,,,,,,,,0,2,5,5
437531,437531,txn,,family,Gspsauridae,,437531,family,Gspsauridae,437580,76851,extinct,20,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Gspsauridae,437531,,,,Gspsaurus,437527,,,2,2
437532,437532,txn,,subfamily,Gspsaurinae,,437532,subfamily,Gspsaurinae,437531,76851,extinct,7,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Gspsauridae,437531,,,,Gspsaurus,437527,,,1,1
437533,437533,txn,,subfamily,Saraikimasoominae,,437533,subfamily,Saraikimasoominae,437531,76851,extinct,13,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Gspsauridae,437531,,,,,,,,1,1
119548,119548,txn,,family,Pakisauridae,,119548,family,Pakisauridae,437580,28187,extinct,27,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Pakisauridae,119548,,,,Pakisaurus,119550,,,3,3
437508,437508,txn,,subfamily,Isisaurinae,,437508,subfamily,Isisaurinae,119548,76846,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Pakisauridae,119548,,,,,,,,1,1
437507,437507,txn,,subfamily,Pakisaurinae,,437507,subfamily,Pakisaurinae,119548,76847,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Pakisauridae,119548,,,,Pakisaurus,119550,,,0,0
437509,437509,txn,,subfamily,Khetranisaurinae,,437509,subfamily,Khetranisaurinae,119548,76846,extinct,4,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Pakisauridae,119548,,,,,,,,1,1
58922,58922,txn,,superfamily,Titanosauroidea,,58922,superfamily,Titanosauroidea,57439,16727,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,Titanosaurus,38694,,0,0,0
58921,58921,txn,,subfamily,Epachthosaurinae,,58921,subfamily,Epachthosaurinae,58922,11824,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,,,,,,,,0,0
52960,52960,txn,,family,Atlantosauridae,,52960,family,Atlantosauridae,38653,7803,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Atlantosauridae,52960,,,,Atlantosaurus,52964,,,0,0
77216,77216,txn,,subfamily,Atlantosaurinae,,77216,subfamily,Atlantosaurinae,52960,15490,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Atlantosauridae,52960,,,,,,,,0,0
38526,38526,txn,,family,Apatosauridae,subjective synonym of,52960,family,Atlantosauridae,38653,16866,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Atlantosauridae,52960,,,,,,,,0,0
378704,378704,txn,,unranked clade,Lessemsauridae,,378704,unranked clade,Lessemsauridae,38653,67318,extinct,4,Chordata,33815,Saurischia,38505,,,Lessemsauridae,378704,,,,,,0,0,3,3
57096,57096,txn,,family,Chubutisauridae,,57096,family,Chubutisauridae,38653,10338,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Chubutisauridae,57096,,,,,,,,0,0
67027,67027,txn,,family,Bothriospondylidae,,67027,family,Bothriospondylidae,38653,14153,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Bothriospondylidae,67027,,,,Bothriospondylus,38676,,,0,0
72148,72148,txn,,suborder,Pachypodosauria,,72148,suborder,Pachypodosauria,38505,16926,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
309295,309295,txn,,suborder,Aristosuchia,,309295,suborder,Aristosuchia,38505,53448,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
97002,359868,txn,,order,Pachypodes,subjective synonym of,38505,unranked clade,Saurischia,52775,23690,extant,27242,Chordata,33815,Saurischia,38505,,,,,,,,,,104,463,2822,5109
68122,68122,txn,,unranked clade,Eusaurischia,,68122,unranked clade,Eusaurischia,38505,14774,extant,547,Chordata,33815,Saurischia,38505,,,,,,,,,,1,12,76,101
38633,91972,txn,,unranked clade,Sauropodomorpha,,38633,unranked clade,Sauropodomorpha,68122,4783,extinct,547,Chordata,33815,Saurischia,38505,,,,,,,,,,1,12,76,101
460116,460116,txn,,unranked clade,Bagualosauria,,460116,unranked clade,Bagualosauria,38633,82148,extinct,170,Chordata,33815,Saurischia,38505,,,,,,,,,,0,7,14,20
65098,91448,txn,,unranked clade,Plateosauria,,65098,unranked clade,Plateosauria,460116,52458,extinct,169,Chordata,33815,Saurischia,38505,,,,,,,,,,0,7,13,19
68582,68582,txn,,unranked clade,Anchisauria,,68582,unranked clade,Anchisauria,65098,15135,extinct,168,Chordata,33815,Saurischia,38505,,,,,,,,,,0,7,13,19
38646,38646,txn,,family,Melanorosauridae,,38646,family,Melanorosauridae,68582,16921,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Melanorosauridae,38646,,,,Melanorosaurus,38648,,,0,0
38634,162292,txn,,unranked clade,Prosauropoda,,38634,unranked clade,Prosauropoda,68582,23671,extinct,165,Chordata,33815,Saurischia,38505,,,,,,,,,,0,6,13,19
66681,66681,txn,,family,Mussauridae,,66681,family,Mussauridae,38634,13924,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mussauridae,66681,,,,,,,,0,0
56625,56625,txn,,family,Plateosauravidae,,56625,family,Plateosauravidae,38634,16921,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauravidae,56625,,,,Plateosauravus,56593,,,0,0
56628,56628,txn,,family,Yunnanosauridae,,56628,family,Yunnanosauridae,38634,14781,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Yunnanosauridae,56628,,,,,,,,0,0
133332,133332,txn,,family,Euskelesauridae,,133332,family,Euskelesauridae,38634,28154,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euskelesauridae,133332,,,,Euskelosaurus,65483,,,0,0
38635,38635,txn,,family,Anchisauridae,,38635,family,Anchisauridae,38634,9053,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,Anchisaurus,38637,,,5,4
53016,53016,txn,,family,Amphisauridae,subjective synonym of,38635,family,Anchisauridae,38634,7819,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,,,,,5,4
56623,56623,txn,,family,Palaeosauridae,subjective synonym of,38635,family,Anchisauridae,38634,9816,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,,,,,5,4
56624,56624,txn,,family,Palaeosauriscidae,subjective synonym of,38635,family,Anchisauridae,38634,44848,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,Palaeosauriscus,67514,,,5,4
56618,56618,txn,,family,Gryponychidae,subjective synonym of,38635,family,Anchisauridae,38634,9816,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,Gryponyx,56620,,,5,4
56622,56622,txn,,family,Gryponichidae,subjective synonym of,38635,family,Anchisauridae,38634,9816,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Anchisauridae,38635,,,,Gryponyx,56620,,,5,4
92298,92298,txn,,order,Brontosauria,,92298,order,Brontosauria,38633,29674,extinct,0,Chordata,33815,Saurischia,38505,Brontosauria,92298,,,,,,,,,0,0,0
404561,404561,txn,,infraorder,Melanorosauria,,404561,infraorder,Melanorosauria,38633,70980,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
54157,54157,txn,,family,Plateosauridae,,54157,family,Plateosauridae,38633,9055,extinct,68,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauridae,54157,,,,Plateosaurus,38644,,,7,11
57460,57460,txn,,family,Ammosauridae,subjective synonym of,54157,family,Plateosauridae,38633,62966,extinct,68,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauridae,54157,,,,Ammosaurus,38636,,,7,11
57420,57420,txn,,family,Sellosauridae,subjective synonym of,54157,family,Plateosauridae,38633,10510,extinct,68,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauridae,54157,,,,,,,,7,11
66746,66746,txn,,subfamily,Saturnaliidae,,66746,subfamily,Saturnaliidae,38633,42426,extinct,9,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saturnaliidae,66746,,,,,,,,4,4
181611,181611,txn,,unranked clade,Massopoda,,181611,unranked clade,Massopoda,38633,35696,extinct,147,Chordata,33815,Saurischia,38505,,,,,,,,,,0,1,31,38
56621,56621,txn,,family,Massospondylidae,,56621,family,Massospondylidae,181611,62966,extinct,86,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,,,,Massospondylus,38642,,,10,14
174880,174880,txn,,unranked clade,Sauropodiformes,,174880,unranked clade,Sauropodiformes,181611,34767,extinct,48,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,17,19
181612,181612,txn,,unranked clade,Riojasauridae,,181612,unranked clade,Riojasauridae,181611,35696,extinct,6,Chordata,33815,Saurischia,38505,,,Riojasauridae,181612,,,,Riojasaurus,38649,0,0,2,3
378958,378958,txn,,unranked clade,Unaysauridae,,378958,unranked clade,Unaysauridae,38633,67405,extinct,3,Chordata,33815,Saurischia,38505,,,Unaysauridae,378958,,,,,,0,0,2,2
66572,66572,txn,,family,Guaibasauridae,,66572,family,Guaibasauridae,38633,13866,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Guaibasauridae,66572,,,,,,,,2,2
258858,258858,txn,,subfamily,Saturnaliinae,,258858,subfamily,Saturnaliinae,66572,42426,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Guaibasauridae,66572,,,,,,,,0,0
67511,67511,txn,,suborder,Palaeopoda,,67511,suborder,Palaeopoda,38505,14352,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,1,7,5
67512,67512,txn,,infraorder,Palaeosauria,,67512,infraorder,Palaeosauria,67511,14352,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
67513,67513,txn,,infraorder,Teratosauria,,67513,infraorder,Teratosauria,67511,12492,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
304958,304958,txn,,family,Staurikosauridae,,304958,family,Staurikosauridae,67511,52604,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Staurikosauridae,304958,,,,Staurikosaurus,38508,,,0,0
38513,91970,txn,,unranked clade,Theropoda,,38513,unranked clade,Theropoda,38505,7816,extant,23195,Chordata,33815,Saurischia,38505,,,,,,,,,,103,421,2424,4608
421088,421088,txn,,superfamily,Zanclodontoidae,,421088,superfamily,Zanclodontoidae,38513,24920,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Zanclodontoidae,421088,,,,,,,0,0,0
92297,92297,txn,,suborder,Spinosauria,,92297,suborder,Spinosauria,38513,29674,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
53006,156127,txn,,superfamily,Compsognatha,,53006,superfamily,Compsognatha,38513,14176,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
