orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
56410,56410,txn,,species,Phuwiangosaurus sirindhornae,,56410,species,Phuwiangosaurus sirindhornae,56409,9667,extinct,12,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Phuwiangosaurus,56409,,,,,,,
72376,72376,txn,,genus,Erketu,,72376,genus,Erketu,38699,16961,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Erketu,72376,,Erketu ellisoni,72377,,,,1
72377,72377,txn,,species,Erketu ellisoni,,72377,species,Erketu ellisoni,72376,16961,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Erketu,72376,,,,,,,
166380,166380,txn,,genus,Ruyangosaurus,,166380,genus,Ruyangosaurus,38699,32538,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Ruyangosaurus,166380,,Ruyangosaurus giganteus,166381,,,,1
166381,166381,txn,,species,Ruyangosaurus giganteus,,166381,species,Ruyangosaurus giganteus,166380,32538,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Ruyangosaurus,166380,,,,,,,
58856,58856,txn,,genus,Tangvayosaurus,,58856,genus,Tangvayosaurus,38699,11745,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Tangvayosaurus,58856,,,,,,,1
58857,58857,txn,,species,Tangvayosaurus hoffeti,,58857,species,Tangvayosaurus hoffeti,58856,11745,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Tangvayosaurus,58856,,,,,,,
153669,153669,txn,,genus,Qiaowanlong,,153669,genus,Qiaowanlong,38699,30670,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Qiaowanlong,153669,,Qiaowanlong kangxii,153670,,,,1
153670,153670,txn,,species,Qiaowanlong kangxii,,153670,species,Qiaowanlong kangxii,153669,30670,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Euhelopodidae,38699,Qiaowanlong,153669,,,,,,,
371005,371005,txn,,genus,Sibirotitan,,371005,genus,Sibirotitan,66514,65771,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sibirotitan,371005,,Sibirotitan astrosacralis,371006,,,,1
371006,371006,txn,,species,Sibirotitan astrosacralis,,371006,species,Sibirotitan astrosacralis,371005,65771,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sibirotitan,371005,,,,,,,
84657,84657,txn,,genus,Sonidosaurus,,84657,genus,Sonidosaurus,66514,18458,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sonidosaurus,84657,,,,,,,1
84658,84658,txn,,species,Sonidosaurus saihangaobiensis,,84658,species,Sonidosaurus saihangaobiensis,84657,18458,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sonidosaurus,84657,,,,,,,
176039,176039,txn,,genus,Liubangosaurus,,176039,genus,Liubangosaurus,66514,34989,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Liubangosaurus,176039,,,,,,,1
176040,176040,txn,,species,Liubangosaurus hei,,176040,species,Liubangosaurus hei,176039,34989,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Liubangosaurus,176039,,,,,,,
180383,180383,txn,,genus,Angolatitan,,180383,genus,Angolatitan,66514,35572,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Angolatitan,180383,,,,,,,1
180384,180384,txn,,species,Angolatitan adamastor,,180384,species,Angolatitan adamastor,180383,35572,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Angolatitan,180383,,,,,,,
273049,273049,txn,,genus,Gannansaurus,,273049,genus,Gannansaurus,66514,47488,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gannansaurus,273049,,Gannansaurus sinensis,273050,,,,1
273050,273050,txn,,species,Gannansaurus sinensis,,273050,species,Gannansaurus sinensis,273049,47488,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gannansaurus,273049,,,,,,,
163872,163872,txn,,species,Arkharavia heterocoelica,nomen dubium,66514,unranked clade,Somphospondyli,66514,32161,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
153807,153807,txn,,genus,Dongbeititan,,153807,genus,Dongbeititan,66514,30687,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dongbeititan,153807,,,,,,,1
153808,153808,txn,,species,Dongbeititan dongi,,153808,species,Dongbeititan dongi,153807,30687,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dongbeititan,153807,,,,,,,
81714,81714,txn,,genus,Ligabuesaurus,,81714,genus,Ligabuesaurus,66514,17704,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ligabuesaurus,81714,,Ligabuesaurus leanzai,81715,,,,1
81715,81715,txn,,species,Ligabuesaurus leanzai,,81715,species,Ligabuesaurus leanzai,81714,17704,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ligabuesaurus,81714,,,,,,,
465375,465375,txn,,genus,Ruixinia,,465375,genus,Ruixinia,66514,83380,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ruixinia,465375,,Ruixinia zhangi,465376,,,,1
465376,465376,txn,,species,Ruixinia zhangi,,465376,species,Ruixinia zhangi,465375,83380,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ruixinia,465375,,,,,,,
148970,148970,txn,,genus,Wintonotitan,,148970,genus,Wintonotitan,66514,30242,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Wintonotitan,148970,,,,,,,1
148971,148971,txn,,species,Wintonotitan wattsi,,148971,species,Wintonotitan wattsi,148970,30242,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Wintonotitan,148970,,,,,,,
327236,327236,txn,,genus,Padillasaurus,,327236,genus,Padillasaurus,66514,56195,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Padillasaurus,327236,,,,,,,1
327237,327237,txn,,species,Padillasaurus leivaensis,,327237,species,Padillasaurus leivaensis,327236,56195,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Padillasaurus,327236,,,,,,,
138439,138439,txn,,genus,Tastavinsaurus,,138439,genus,Tastavinsaurus,66514,28879,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tastavinsaurus,138439,,,,,,,1
138440,138440,txn,,species,Tastavinsaurus sanzi,,138440,species,Tastavinsaurus sanzi,138439,28879,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tastavinsaurus,138439,,,,,,,
386797,386797,txn,,genus,Oceanotitan,,386797,genus,Oceanotitan,57468,68982,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Oceanotitan,386797,,,,,,,1
386800,386800,txn,,species,Oceanotitan dantasi,,386800,species,Oceanotitan dantasi,386797,68982,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Oceanotitan,386797,,,,,,,
83100,83100,txn,,species,Pukyongosaurus millenniumi,nomen dubium,57468,unranked clade,Titanosauriformes,57468,44394,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
63717,63717,txn,,species,Macrurosaurus semnus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,14179,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
153809,153809,txn,,genus,Fusuisaurus,,153809,genus,Fusuisaurus,57468,30716,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fusuisaurus,153809,,,,,,,1
153810,153810,txn,,species,Fusuisaurus zhaoi,,153810,species,Fusuisaurus zhaoi,153809,30716,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fusuisaurus,153809,,,,,,,
52990,52990,txn,,genus,Ornithopsis,,52990,genus,Ornithopsis,57468,36747,extinct,4,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ornithopsis,52990,,Ornithopsis eucamerotus,67004,,,,1
54173,54173,txn,,species,Ornithopsis hulkei,,54173,species,Ornithopsis hulkei,52990,36747,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ornithopsis,52990,,,,,,,
66827,66827,txn,,species,Bothriospondylus magnus,objective synonym of,54173,species,Ornithopsis hulkei,52990,14124,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ornithopsis,52990,,,,,,,
133730,133730,txn,,species,Jiutaisaurus xidiensis,nomen dubium,57468,unranked clade,Titanosauriformes,57468,33198,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
398065,398065,txn,,genus,Fushanosaurus,,398065,genus,Fushanosaurus,57468,70648,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fushanosaurus,398065,,Fushanosaurus qitaiensis,398066,,,,1
398066,398066,txn,,species,Fushanosaurus qitaiensis,,398066,species,Fushanosaurus qitaiensis,398065,70648,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fushanosaurus,398065,,,,,,,
133729,133729,txn,,genus,Jiutaisaurus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,33198,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jiutaisaurus,133729,,,,,,,0
54170,54170,txn,,genus,Pleurocoelus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,7834,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pleurocoelus,54170,,,,,,,0
64326,64327,txn,,species,Iuticosaurus valdensis,nomen dubium,57468,unranked clade,Titanosauriformes,57468,59060,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
234033,234033,txn,,genus,Rugocaudia,nomen dubium,57468,unranked clade,Titanosauriformes,57468,41419,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Rugocaudia,234033,,,,,,,0
83099,83099,txn,,genus,Pukyongosaurus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,44394,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pukyongosaurus,83099,,Pukyongosaurus millenniumi,83100,,,,0
214882,214882,txn,,unranked clade,Laurasiformes,,214882,unranked clade,Laurasiformes,57468,39481,extinct,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
38678,38678,txn,,genus,Pelorosaurus,,38678,genus,Pelorosaurus,57468,19872,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pelorosaurus,38678,,,,,,,2
66733,54174,txn,,species,Pelorosaurus conybeari,,66733,species,Pelorosaurus conybeari,38678,36749,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pelorosaurus,38678,,,,,,,
65156,65156,txn,,species,Pelorosaurus praecursor,,65156,species,Pelorosaurus praecursor,38678,19137,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pelorosaurus,38678,,,,,,,
38692,38692,txn,,genus,Macrurosaurus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,14179,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Macrurosaurus,38692,,,,,,,0
119653,119653,txn,,species,Brohisaurus kirthari,nomen dubium,57468,unranked clade,Titanosauriformes,57468,28188,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
53018,53018,txn,,genus,Eucamerotus,nomen dubium,57468,unranked clade,Titanosauriformes,57468,7819,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eucamerotus,53018,,Eucamerotus foxi,54172,,,,0
54172,54172,txn,,species,Eucamerotus foxi,nomen dubium,57468,unranked clade,Titanosauriformes,53018,17003,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eucamerotus,53018,,,,,,,
234034,234034,txn,,species,Rugocaudia cooneyi,nomen dubium,57468,unranked clade,Titanosauriformes,57468,41419,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
38673,38673,txn,,family,Brachiosauridae,,38673,family,Brachiosauridae,57468,9791,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,10,11
54867,54867,txn,,subfamily,Euhelopodinae,,54867,subfamily,Euhelopodinae,38673,9264,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
58876,58876,txn,,subfamily,Brachiosaurinae,,58876,subfamily,Brachiosaurinae,38673,16866,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
66625,66625,txn,,subfamily,Klamelisaurinae,,66625,subfamily,Klamelisaurinae,38673,13896,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
53011,53011,txn,,family,Pleurocoelidae,subjective synonym of,38673,family,Brachiosauridae,57468,7834,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,10,11
64905,64905,txn,,genus,Cedarosaurus,,64905,genus,Cedarosaurus,38673,12918,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Cedarosaurus,64905,,Cedarosaurus weiskopfae,64906,,,,1
64906,64906,txn,,species,Cedarosaurus weiskopfae,,64906,species,Cedarosaurus weiskopfae,64905,12918,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Cedarosaurus,64905,,,,,,,
359457,359457,txn,,genus,Soriatitan,,359457,genus,Soriatitan,38673,63208,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Soriatitan,359457,,Soriatitan golmayensis,359458,,,,1
359458,359458,txn,,species,Soriatitan golmayensis,,359458,species,Soriatitan golmayensis,359457,63208,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Soriatitan,359457,,,,,,,
352537,352537,txn,,genus,Vouivria,,352537,genus,Vouivria,38673,62226,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Vouivria,352537,,,,,,,1
352538,352538,txn,,species,Vouivria damparisensis,,352538,species,Vouivria damparisensis,352537,62226,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Vouivria,352537,,,,,,,
68169,68169,txn,,genus,Sonorasaurus,,68169,genus,Sonorasaurus,38673,14864,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Sonorasaurus,68169,,,,,,,1
68170,68170,txn,,species,Sonorasaurus thompsoni,,68170,species,Sonorasaurus thompsoni,68169,14864,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Sonorasaurus,68169,,,,,,,
52893,52893,txn,,subfamily,Bellusaurinae,,52893,subfamily,Bellusaurinae,38673,9264,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,,,,,0,0
67847,92307,txn,,genus,Giraffatitan,,67847,genus,Giraffatitan,38673,14554,extinct,42,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Giraffatitan,67847,,,,,,,2
64501,92308,txn,,species,Giraffatitan brancai,,64501,species,Giraffatitan brancai,67847,36770,extinct,42,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Giraffatitan,67847,,,,,,,
64502,64502,txn,,species,Brachiosaurus fraasi,subjective synonym of,64501,species,Giraffatitan brancai,67847,36770,extinct,42,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Giraffatitan,67847,,,,,,,
153878,153878,txn,,species,Brachiosaurus (Giraffatitan) brancai,,153878,species,Brachiosaurus (Giraffatitan) brancai,67847,36770,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Giraffatitan,67847,,,,,,,
67004,67004,txn,,species,Ornithopsis eucamerotus,nomen dubium,38673,family,Brachiosauridae,38673,14142,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,NO_GENUS_SPECIFIED,NG,,,,,,,
163941,163941,txn,,genus,Abydosaurus,,163941,genus,Abydosaurus,38673,32168,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Abydosaurus,163941,,,,,,,1
163942,163942,txn,,species,Abydosaurus mcintoshi,,163942,species,Abydosaurus mcintoshi,163941,32168,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Abydosaurus,163941,,,,,,,
65343,65343,txn,,genus,Lusotitan,,65343,genus,Lusotitan,38673,13162,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Lusotitan,65343,,,,,,,1
65348,65350,txn,,species,Lusotitan atalaiensis,,65348,species,Lusotitan atalaiensis,65343,13143,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Lusotitan,65343,,,,,,,
66515,66515,txn,,genus,Venenosaurus,,66515,genus,Venenosaurus,38673,13848,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Venenosaurus,66515,,,,,,,1
66516,66516,txn,,species,Venenosaurus dicrocei,,66516,species,Venenosaurus dicrocei,66515,13848,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Venenosaurus,66515,,,,,,,
82954,63793,txn,,family,Astrodontidae,subjective synonym of,38673,family,Brachiosauridae,57468,28177,extinct,87,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,Astrodon,38674,,,10,11
81693,81693,txn,,genus,Galvesaurus,,81693,genus,Galvesaurus,38673,17674,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Galvesaurus,81693,,,,,,,1
81694,81694,txn,,species,Galvesaurus herreroi,,81694,species,Galvesaurus herreroi,81693,17674,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Galvesaurus,81693,,,,,,,
67716,67716,txn,,species,Galveosaurus herreroi,objective synonym of,81694,species,Galvesaurus herreroi,81693,14460,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Galvesaurus,81693,,,,,,,
38677,38677,txn,,genus,Brachiosaurus,,38677,genus,Brachiosaurus,38673,17263,extinct,17,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Brachiosaurus,38677,,Brachiosaurus altithorax,54864,,,,1
54864,54864,txn,,species,Brachiosaurus altithorax,,54864,species,Brachiosaurus altithorax,38677,17263,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Brachiosaurus,38677,,,,,,,
67848,67848,txn,,subgenus,Brachiosaurus (Brachiosaurus),,67848,subgenus,Brachiosaurus (Brachiosaurus),38677,14554,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,Brachiosaurus,38677,67848,Brachiosaurus altithorax,54864,,,,0
66542,66542,txn,,subfamily,Camarasaurinae,,66542,subfamily,Camarasaurinae,38673,62842,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Brachiosauridae,38673,,,,Camarasaurus,38697,,,0,0
55585,55585,txn,,unranked clade,Titanosauria,,55585,unranked clade,Titanosauria,57468,13901,extinct,965,Chordata,33815,Saurischia,38505,,,,,,,,,,0,7,111,125
84659,84659,txn,,genus,Borealosaurus,,84659,genus,Borealosaurus,55585,18459,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Borealosaurus,84659,,,,,,,1
84660,84660,txn,,species,Borealosaurus wimani,,84660,species,Borealosaurus wimani,84659,18459,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Borealosaurus,84659,,,,,,,
66648,66648,txn,,subfamily,Argyrosaurinae,invalid subgroup of,55585,unranked clade,Titanosauria,55585,13901,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,,,,Argyrosaurus,38686,,,0,0
71974,71974,txn,,unranked clade,Lithostrotia,,71974,unranked clade,Lithostrotia,55585,16552,extinct,252,Chordata,33815,Saurischia,38505,,,,,,,,,,0,2,75,76
180311,180311,txn,,genus,Atacamatitan,,180311,genus,Atacamatitan,71974,35569,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Atacamatitan,180311,,Atacamatitan chilensis,180312,,,,1
180312,180312,txn,,species,Atacamatitan chilensis,,180312,species,Atacamatitan chilensis,180311,35569,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Atacamatitan,180311,,,,,,,
294729,294729,txn,,genus,Vahiny,,294729,genus,Vahiny,71974,51085,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Vahiny,294729,,,,,,,1
294730,294730,txn,,species,Vahiny depereti,,294730,species,Vahiny depereti,294729,51085,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Vahiny,294729,,,,,,,
81766,81766,txn,,genus,Jainosaurus,,81766,genus,Jainosaurus,71974,17720,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jainosaurus,81766,,,,,,,1
57452,81767,txn,,species,Jainosaurus septentrionalis,,57452,species,Jainosaurus septentrionalis,81766,7271,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jainosaurus,81766,,,,,,,
400667,400667,txn,,genus,Nullotitan,,400667,genus,Nullotitan,71974,71193,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nullotitan,400667,,Nullotitan glaciaris,400668,,,,1
400668,400668,txn,,species,Nullotitan glaciaris,,400668,species,Nullotitan glaciaris,400667,71193,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nullotitan,400667,,,,,,,
359110,359110,txn,,genus,Shingopana,,359110,genus,Shingopana,71974,63147,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shingopana,359110,,Shingopana songwensis,359111,,,,1
359111,359111,txn,,species,Shingopana songwensis,,359111,species,Shingopana songwensis,359110,63147,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shingopana,359110,,,,,,,
197174,197174,txn,,genus,Paludititan,,197174,genus,Paludititan,71974,37255,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Paludititan,197174,,,,,,,1
